date,id,content,username,like count,retweet count
2023-05-11 19:58:24+00:00,1656750625009401856,"#PalestinianTerrorism: there have been more strikes in the last hour, and no cease-fire being discussed, surreal 48 hours, keep us in your prayers.  

#IsraelUnderFire #IsraelUnderAttack #Israel #Palestine #لفلسطين #ישראל #פלסטין #PalestinianViolence #لبنان",LevantMemery,0,0
2023-05-11 19:57:18+00:00,1656750346146836495,"#PalestinianTerrorism: stone throwing attack on #Israeli civilian bus near Deir Istiya; light injuries reported    

#Israel #Palestine #لفلسطين #ישראל #פלסטין #PalestinianViolence #IsraelUnderFire #IsraelUnderAttack #لبنان",LevantMemery,0,0
2023-05-11 19:56:25+00:00,1656750125899739136,"#PalestinianTerrorism: fireworks attack on #Israeli forces in #Jerusalem reported a short time ago  

#Israel #Palestine #لفلسطين #ישראל #פלסטין #PalestinianViolence #IsraelUnderFire #IsraelUnderAttack #لبنان",LevantMemery,0,0
2023-05-11 19:56:14+00:00,1656750081364619271,"#Palestine: ""the #Israeli occupation insists on harming the civilians (...) who are innocent. My family and I became homeless without having any chances to live in security.""

https://t.co/QbOdO8De6Y

via @AoudeA 

#Gaza #GazaStrip #Israel",rk70534,3,5
2023-05-11 19:55:27+00:00,1656749881204133888,#Palestine | Over 800 rockets have been fired from Gaza into Israel in the last 30 hours. The Cradle News.....( End)... https://t.co/zaPqhDIb7j,Suatklcts,0,0
2023-05-11 19:55:25+00:00,1656749872291225601,"Israel is still behaving like a reckless teenager who does not know the latest updates of the Middle East changes. Palestine today is completely different from Palestine in the past..
#israel 
#palestine",Yemenicruel,3,2
2023-05-11 19:55:02+00:00,1656749779257286656,#Palestine | Over 800 rockets have been fired from Gaza into Israel in the last 30 hours. The Cradle News..... https://t.co/kofGvTWp8y,Suatklcts,1,0
2023-05-11 19:54:46+00:00,1656749711561302017,#Palestine | Over 800 rockets have been fired from Gaza into Israel in the last 30 hours. The Cradle News..... https://t.co/zj6nbDGofp,Suatklcts,0,0
2023-05-11 19:54:07+00:00,1656749545512923164,"Israeli media reported security assessments saying that the missile which hit the house in ""Rehovot"" by the #Palestinian resistance was equipped with high-precision technology, adding that the Iron Dome was unable to intercept.

#Palestine
#GazaUnderAttack
#PalestineResists
#OperationAvengingtheFree
#ثأر_الاحرار",MayadeenEnglish,13,10
2023-05-11 19:53:54+00:00,1656749490542374924,"#Palestine | Renewed Israeli airstrikes on the Gaza Strip have claimed the life of another Palestinian, bringing the death toll from Israel's aggression to 29. The Cradle News.... https://t.co/DlxPzk2nOZ",Suatklcts,0,0
2023-05-11 19:53:19+00:00,1656749345864052758,"If a small percentage of you would bother to organise and turn up to lobby your local MP instead of having the panacea of ""I've taken to the streets and its job done mate"" you'd see more progress #Palestine",MPACUK,0,0
2023-05-11 19:50:52+00:00,1656748729733611520,"How Israel terribly bombarded a home in Khan Younis.

#Israel #Palestine #IslamicJihad #MiddleEast #Gaza #WestBank https://t.co/FqicVEGZxl",NewsInsights1,0,0
2023-05-11 19:48:35+00:00,1656748153071104003,"Americans, please call congress for #Palestine.

https://t.co/8dKaVsRD6k",Bestwecando22,0,0
2023-05-11 19:48:00+00:00,1656748006061019136,"IAF continues to hit Islamic Jihad sites in Gaza

#Israel @IAFsite #Gaza #IDF @IDF #Hamas #Hezbollah #MiddleEast #Palestine #WestBank #Terrorism #Jihad #فلسطين #بالقدس #السلطة

https://t.co/g3fCP03BD6",AgenciaAJN,7,2
2023-05-11 19:47:57+00:00,1656747993394028544,"""We are shocked by the silence from the UK government and mainstream media on such inexcusable aggression from the colonial settler state of Israel, which has mercilessly stolen the lives of children while they slept.""

https://t.co/TDo9OVcQww

#Palestine #Gaza #IsraelCrimes",HumanAidAdvoc,1,3
2023-05-11 19:46:37+00:00,1656747660307562496,"Israel is poisoning 1 million children in #Gaza #NoWaterInGaza #Palestine
💔🇵🇸 Important documentary:
https://t.co/QWeV09awYF
#StopKillingPalestinians #PalestinianLivesMatter #SaveGaza #SavePalestine #LetPalestineSpeak #Israhell #JewsAgainstJewishSupremacy
#IsraeliCrimes",Bestwecando22,0,0
2023-05-11 19:44:33+00:00,1656747138439839744,"The Israeli occupation forces killed 29 Palestinian in Gaza 11.5.2023

#BreakingNews 
#news
#GazaUnderAttack
#RTNews
#Africanews
#FoxNews
#CNN
#BBCNEWS
#AlJazeera
#BBCWorld
#MSNBC
#skynews
#Palestine
#humanright 
#PalestineLivesMatter
#Journalist https://t.co/VzWbyhMdoK",SSK65374399,1,0
2023-05-11 19:42:27+00:00,1656746611182120961,"#Palestine: ""...Nur Shams refugee camp in Tulkarem in the occupied West Bank awoke to their own scenes of devastation &amp; mourning... caused by heavy-duty #Israeli military bulldozers during an overnight army raid which killed a 66-year-old Palestinian man.""
https://t.co/7i5srWvNOa",rk70534,3,3
2023-05-11 19:42:03+00:00,1656746509457842176,"Israel, 75 years of massacres, abuse and displacement #MEMO #Palestine https://t.co/foewLyXV0J",Eye_On_Gaza,0,0
2023-05-11 19:37:36+00:00,1656745390023012358,"🔴 Islamic Relief teams are currently on the ground responding to the #Emergency situation following recent attacks in #Palestine.

Our teams are providing food packages to the most vulnerable families, and medical supplies to those in need.
 
Donate now: https://t.co/7zxn9fQW0W https://t.co/JRLda8nQUk",IslamicReliefUK,8,5
2023-05-11 19:37:33+00:00,1656745379142987778,"""An #Israeli airstrike Thursday evening killed 2 more people in the Shejaiya neighborhood, east of the city of #Gaza, taking the total death toll to 28 since Tuesday...""

Two more Palestinians killed as Israeli airstrikes continue to pummel Gaza
https://t.co/WpPpGLbOve
#Palestine https://t.co/tda1Wc2DsT",rk70534,3,5
2023-05-11 19:34:51+00:00,1656744698260647951,People tweet things about #Palestine and #Israel like this is just something that came up recently. What many who try to give excuses for the Israel Government is that there is 75 years of abuse to the people of #Palestine in the #WestBank and #Gaza,Princessluna11,0,0
2023-05-11 19:33:43+00:00,1656744410866937856,#Israeli Soldiers Abduct 30 #Palestinians In #WestBank | - IMEMC News https://t.co/FTGZfzCsOR #EndIsraeliApartheid #EndIsraeliOccupation #FreeThemAll #FreePalestine 🇵🇸 #Palestine #BoycottIsrael #BDS #Apartheid #Israel #Netanyahu #BenGvir #JoeBiden #CNN #BBC #FoxNews #MSNBC,heavyed65,0,0
2023-05-11 19:33:17+00:00,1656744302771335170,"#PalestinianTerrorism: 61st wave of rockets fired from #Gaza into #Israel; short-range rockets this time; red alert north-east of the strip; Sderot &amp; Meflasim

#Palestine #لفلسطين #ישראל #פלסטין #PalestinianViolence #IsraelUnderFire #IsraelUnderAttack #لبنان https://t.co/27YuTInSM7",LevantMemery,1,0
2023-05-11 19:33:06+00:00,1656744257867366401,oPt: Palestine Red Crescent Society Appeals to the International Community to Pressure Israel to Create a Humanitarian Corridor #Reliefweb #Palestine https://t.co/Axku5vhDB0,Eye_On_Gaza,0,0
2023-05-11 19:32:35+00:00,1656744129047457792,"The Zionist military censor prevented showing pictures of the destruction caused by the rockets of the Palestinian resistance
#Palestine 
#Israel",HoseinMortada1,0,0
2023-05-11 19:31:54+00:00,1656743955306803209,"#Palestine Over 800 rockets have been fired from #Gaza 🇵🇸 into Israel in the last 30 hours"" https://t.co/Ns9T70PJJz",AliAaisack,0,0
2023-05-11 19:30:57+00:00,1656743717884030980,"#I ask God to protect and save our brothers in #Gaza and in all areas of #Palestine. And I ask God to secure them, reassure them, protect their hearts, and prove them.
#GazaUnderAttack 
#FreePalestine🇵🇸",MarwaMo7835181,0,0
2023-05-11 19:30:53+00:00,1656743697902366741,"Happy World Kufiya Day to all our Pro-Palestine supporters. 🇵🇸🤟🏼 May you wear your kufiyas with pride today, and everyday. 

#PaliRoots 🇵🇸 #Palestine #WorldKufiyaDay #Kufiya https://t.co/jVukY3T29w",PaliRootsTees,11,3
2023-05-11 19:28:03+00:00,1656742986229878784,"#UPDATE ⚡ The Palestinian Ministry of Health: 29 martyrs in the Gaza Strip, including 6 children, 3 women, and two elderly people, during the ongoing aggression. 
#Gaza #Palestine",Scorpion_191,1,0
2023-05-11 19:27:50+00:00,1656742933935128577,The Progressive International arrives in #Palestine https://t.co/bueEhAUxCV,Silverchild1,0,0
2023-05-11 19:26:51+00:00,1656742686416597007,"LIVE BLOG: Israeli Onslaught on Gaza Continues, Palestine Resists

 https://t.co/XLs18FOiQX

#FreePalestine #Gaza #GazaStrip #Israel #Palestine",rk70534,2,3
2023-05-11 19:26:25+00:00,1656742574479081472,"#Israeli Soldiers Injure Two #Palestinians, Abduct 4, In #Tulkarem | - IMEMC News https://t.co/1Lf5dViqrc #EndIsraeliApartheid #EndIsraeliOccupation #FreeThemAll #FreePalestine 🇵🇸 #Palestine #BoycottIsrael #BDS #Apartheid #Israel #Netanyahu #BenGvir #JoeBiden #CNN #BBC #FoxNews",heavyed65,0,0
2023-05-11 19:25:13+00:00,1656742274930208779,"The World Is Silent As Israel Bombs #Gaza
#FreePalestine #Palestine https://t.co/gg3LpuuVwp",Teemah42,0,0
2023-05-11 19:23:04+00:00,1656741730870525954,"oPt: WeWorld Flash Update #1 on the Escalation of Hostilities in the Gaza Strip, May 2023 #Reliefweb #Palestine https://t.co/lHa2BWIrIU",Eye_On_Gaza,0,0
2023-05-11 19:22:43+00:00,1656741646191456265,#Israeli Soldiers Abduct 7 #Palestinians In #Nablus | - IMEMC News https://t.co/bYScdInDO2 #EndIsraeliApartheid #EndIsraeliOccupation #FreeThemAll #FreePalestine 🇵🇸 #Palestine #BoycottIsrael #BDS #Apartheid #Israel #Netanyahu #BenGvir #JoeBiden #CNN #BBC #FoxNews #MSNBC,heavyed65,0,0
2023-05-11 19:22:02+00:00,1656741472077586432,"@alexbkane Zionists want
to silence him
""We lived in peace with Muslims"" #Palestinians  #Palestine #Lebanon 
Zionism Exposed -Rabbi Josef Antebi Speaks  https://t.co/SvKsRWuu0K
Fifteen Years Before Kennedy, Zionists Murdered Forrestal https://t.co/hArxstFsO1…
https://t.co/xInIBbPWUf",mangawy152,0,0
2023-05-11 19:20:03+00:00,1656740975346155521,"New franchise announced Monday. Any guesses? 

#baseballunited #baseball #uae #india #pakistan #ksa #qatar #palestine #bangladesh #srilanka #oman #kuwait #bahrain #nepal #bhutan #maldives https://t.co/WKs3CPZtbu",BaseballUnited,26,5
2023-05-11 19:19:13+00:00,1656740763462430745,"The people of Vestfold, Norway stand with the people of #Palestine. Your struggle is our struggle. From Norway to Palestine with Love #FreePalestine #GazaUnderAttack https://t.co/Yb8hreTvgh",PalKomSfjord,4,3
2023-05-11 19:18:43+00:00,1656740637683642374,"#Israël is a Colonial #Apartheid regime founded on the dispossession &amp; systemic oppression of the people of #Palestine, funded &amp; shielded from accountability by the US

These are facts

It’s an organised crime against humanity

And @EUinIsrael is complicit in this enduring crime.",jamesinparis,1,0
2023-05-11 19:18:04+00:00,1656740476366516224,#Israeli #Colonizers Bulldoze #Palestinians Lands Near #Nablus | - IMEMC News https://t.co/erEDom5gLb #EndIsraeliApartheid #EndIsraeliOccupation #StopAnnexation #FreePalestine 🇵🇸 #Palestine #BoycottIsrael #BDS #Apartheid #Israel #Netanyahu #BenGvir #JoeBiden #CNN #BBC #FoxNews,heavyed65,0,0
2023-05-11 19:17:22+00:00,1656740297701826560,"@wallacemick how can we dance when the earth is turning, how can we sleep when our beds are burning, time has come to say a fact's a fact, it belongs to them lets give it back !! free #palestine https://t.co/pOFZiMpvVr",jamal93481850,1,1
2023-05-11 19:17:19+00:00,1656740286893027333,@HananyaNaftali It's kind of embarrassing but if it was not my for my tax dollars being given to your government I would not have blood on my hands for the abuse of your government. I said what I said and will keep saying my thoughts on how #Israel abuses #Palestine,Princessluna11,0,0
2023-05-11 19:17:08+00:00,1656740239388340243,#Israeli Missiles Kill Three #Palestinians In #KhanYounis | - IMEMC News https://t.co/CMuLBJ712q #GazaUnderAttack #GazaUnderSiege #BreakGazaSiege #Gaza #FreePalestine 🇵🇸 #Palestine #BoycottIsrael #BDS #Apartheid #Israel #Netanyahu #BenGvir #JoeBiden #CNN #BBC #FoxNews #MSNBC,heavyed65,0,0
2023-05-11 19:16:38+00:00,1656740114062536710,"@noatishby What about this child ???  10 years 
#FreePalestine 
#Palestine https://t.co/P0jpKuU6El",LovlySmile10,0,0
2023-05-11 19:16:22+00:00,1656740046555213836,"Another Palestinian has been martyred as a result of the continuous Israeli aggression on the #GazaStrip, increasing the death toll to 27 Palestinians three days into the shelling.

#Palestine
#GazaUnderAttack
#PalestineResists
#OperationAvengingtheFree
#ثأر_الاحرار https://t.co/LOjnzMlTEF",MayadeenEnglish,5,3
2023-05-11 19:15:44+00:00,1656739888853577743,"Sirens sound in Meflasim, Sderot and Nir Am
#Palestine 
#Israel",HoseinMortada1,0,0
2023-05-11 19:15:12+00:00,1656739751347585024,"'Israel' murdered a Palestinian in an airstrike in Izbat Abd Rabbo in the northern Gaza Strip on Thursday, 11 May 2023.
#GazaUnderAttack #Palestine https://t.co/fULJ7Ie6WC",NewsDoP,0,0
2023-05-11 19:15:11+00:00,1656739749728751616,"Russia uses white phosphorus in Bakhmut, in a war torn area that has no civilians and its deemed a ""war crime"". Isreal drops white phosphorus on children in their schools in Palestine and the leaders and people of the world turn a blind eye... #RussiaUkraineWar #Palestine #Israel",Bonz_Malone,0,0
2023-05-11 19:12:09+00:00,1656738986633621511,#Palestine🇵🇸 🤲Freedom Begins when we Accept &amp; Respect That of Others! We Are All Equal #FightRacism #NoHate🕊️#SpreadLoveNotHate #love #FORCE It's #BetterTogether Shocking #Listen Channel 14 reporter openly says it:“Our Israeli lives are more worth than Palestinian civilians”.,DesaFinfe,0,0
2023-05-11 19:11:49+00:00,1656738903091474451,"The World Is Silent As Israel Bombs #Gaza
#FreePalestine #Palestine https://t.co/dxNzkYm7gm",peaceactivist54,0,0
2023-05-11 19:11:34+00:00,1656738836704002082,"@abierkhatib how can we dance when the earth is turning, how can we sleep when our beds are burning, time has come to say a fact's a fact, it belongs to them lets give it back !! free #palestine https://t.co/nNXNC7DQrg",jamal93481850,1,1
2023-05-11 19:09:32+00:00,1656738328622792714,"Video shows the massive destruction South Tel Aviv caused by the Palestinian missiles from Gaza

#Israel #Palestine #Jerusalem #telaviv #Middle_East #Jenin #Gaza_Strip #Nablus #Palestine #GazaUnderAttack https://t.co/HkVcJmS5W3",news_mideast,0,0
2023-05-11 19:09:23+00:00,1656738287199846416,"Amidst the fog of #Israeli media deception, Dimitri Diliani sheds light on the devastating #Palestinian civilian casualties of the recent aggression on #Gaza in this English-language interview on I 24 news. It's time to demand justice.
 #Israel #Palestine #FreePalestine #BDS https://t.co/Q9cPAi4cym",DilianiDimitri,8,0
2023-05-11 19:09:02+00:00,1656738199077519372,"Video shows the massive destruction South Tel Aviv caused by the Palestinian missiles from Gaza

#Israel #Palestine #Jerusalem #telaviv #Middle_East #Jenin #Gaza_Strip #Nablus #Palestine #GazaUnderAttack https://t.co/qtNT4Btliq",StevenSahiouni,1,0
2023-05-11 19:08:21+00:00,1656738030894317599,"#Israeli Missile Kills A #Palestinian, Injure Four, In #KhanYounis | - IMEMC News https://t.co/E2D9TS6wdj #GazaUnderAttack #GazaUnderSiege #BreakGazaSiege #Gaza #FreePalestine 🇵🇸 #Palestine #BoycottIsrael #BDS #Apartheid #Israel #Netanyahu #BenGvir #JoeBiden #CNN #BBC #FoxNews",heavyed65,0,0
2023-05-11 19:07:29+00:00,1656737810185961472,A sobre but fairly optimistic (and welcome) article by @ghadakarmi https://t.co/zEW6wBrf1F #palestine,Abla_Kan,2,1
2023-05-11 19:07:02+00:00,1656737699242311715,"Israeli forces claim that more than 800 rockets were fired from Gaza.
It is also reported by other sources that HAMAS did NOT enter the party yet.
#Gaza #Palestine #Israel",GeromanAT,49,8
2023-05-11 19:06:51+00:00,1656737649552392201,From us #FirstNation #Indigenous #NativeAmerican tribes of the #USA to our sisters and brothers of tribes of #Palestine #Gaza and #WestBank. We know the struggle #OneHand Stay strong !!! We are ONE https://t.co/0q3bSIVDFc,Princessluna11,0,0
2023-05-11 19:04:48+00:00,1656737136849059846,"@HoseinMortada 
The Zionist enemy army: the Tel Aviv area was subjected to heavy missile strikes
#Palestine 
#Israel",HoseinMortada1,8,5
2023-05-11 19:03:32+00:00,1656736818367168527,#Ceasefire elusive as Israel's sheds more blood in #Gaza | The Electronic Intifada https://t.co/98gP3DIS5A #GazaUnderAttack #GazaUnderSiege #BreakGazaSiege #FreePalestine 🇵🇸 #Palestine #BoycottIsrael #BDS #Apartheid #Israel #Netanyahu #BenGvir #JoeBiden #CNN #BBC #FoxNews #MSNBC,heavyed65,0,0
2023-05-11 19:03:05+00:00,1656736702717624347,"Israeli Channel 12: A fire in the Sderot settlement due to a missile
#Palestine 
#Israel",HoseinMortada1,1,0
2023-05-11 19:02:50+00:00,1656736639987613698,"Enemy Army: More than 800 rockets have been fired from Gaza since the start of the operation

   Enemy media: sirens sound in Holon and Rishon LeZion, south of Tel Aviv
#Palestine 
#Israel",HoseinMortada1,2,0
2023-05-11 19:02:12+00:00,1656736482093039640,"Successive missile salvoes towards the occupied territories
#Palestine 
#Israel",HoseinMortada1,1,0
2023-05-11 19:02:06+00:00,1656736454679068701,"The Palestinian resistance fires new rocket barrages towards the occupied territories, and warning sirens sound in the settlements around the Gaza Strip
#Palestine 
#Israel",HoseinMortada1,1,0
2023-05-11 19:01:32+00:00,1656736315629502483,#BenGvir calls the shots | The Electronic Intifada https://t.co/6SuTjnx6ry #Gaza #GazaUnderAttack #GazaUnderSiege #BreakGazaSiege #FreePalestine 🇵🇸 #Palestine #BoycottIsrael #BDS #Apartheid #Israel #Netanyahu #JoeBiden #kamalaharris #TonyBlinken #CNN #BBC #FoxNews #MSNBC,heavyed65,0,0
2023-05-11 19:01:13+00:00,1656736232246738964,We should agree on the corridor for the #Holocaust survivors to return to their homes.We the people of #Palestine shouldn't be discussing any other shit with the fascist murderous state of theirs nor their supportive intl community. What is the security council waiting for? #R2P,haneenov,1,0
2023-05-11 19:00:56+00:00,1656736161799208967,4 days left until the commemoration of the 75th anniversary of the #Nakba by @UNISPAL and @Palestine_UN |#Palestine #UN,SMakhalfah,2,0
2023-05-11 19:00:13+00:00,1656735982446837761,"I support #Palestine’s right to defend itself and right to self-determination 
#PalestineUnderAttack #IsraeliOccupation #IsraeliTerrorism #Palestinewillbefree",tasneem_tayeb,1,0
2023-05-11 19:00:00+00:00,1656735928755339264,"Getting medicine into Gaza is vital, especially now. Anera recently delivered a shipment of medicine for patients suffering from lung disease. This is just one of many medicine shipments delivered to #Gaza regularly. https://t.co/v8kaL48zWh #Palestine #healthcare",AneraOrg,3,1
2023-05-11 18:58:00+00:00,1656735423404572698,"“Throughout her life and death, Shireen kept amplifying the Palestinian voice – a responsibility she had that we have to keep alive after her killing,”

https://t.co/6xifxkYcSd

#FreePalestine #Israel #IsraelNews #News #Palestine #PalestineNews #WorldNews",rk70534,6,5
2023-05-11 18:58:00+00:00,1656735423220142081,"'The video footage shows at least 12 live shots targeting the journalists (wearing clearly-marked “Press” bulletproof vests and helmets) and civilians crouching behind a wall during a military invasion of Nablus...'

https://t.co/FHUW1SZVs8

#FreePalestine #Israel #Palestine",rk70534,4,5
2023-05-11 18:57:42+00:00,1656735347194069007,"@AJEnglish I am grateful for your work @AJEnglish, thank you a lot for reporting about #Palestine. Inshallah I will watch this documentation. I compared your way of reporting to the one of Germany 🇩🇪. You try your best to stay objective.",JavArButt,0,0
2023-05-11 18:57:25+00:00,1656735276025409536,"Watercolor painting.
https://t.co/TDaU3S8E5p
#Web3 #Palestine #MilanInter #SidharthShukla https://t.co/7ykanQ6OD4",rumimst65,0,0
2023-05-11 18:56:42+00:00,1656735096966369280,"#Palestine / #Israel 🇵🇸🇮🇱: Gaza retaliates against latest Israeli airstrikes by firing nearly one hundred rockets towards "" Tel Aviv ""

#Gaza_under_attack #IsraelUnderFire #GazaUnderAttack #Hamas #TelAviv https://t.co/4iMba6dkhg",Al_iinkishariu,4,0
2023-05-11 18:56:00+00:00,1656734919815761920,"'...before Odeh was transferred, the soldiers “left Odeh bleeding” even as they provided medical care to an Israeli soldier lying nearby.

“They just left her there, covering her body with a shader...” ....'

https://t.co/wcWrKS1o82

#FreePalestine #Israel #Palestine",rk70534,4,6
2023-05-11 18:55:47+00:00,1656734865059110912,"May Allah free Palestine 🇵🇸 🤲🏾 say Ameen
#palestine #BABYMONSTER #JUNGKOOKxCALVINKLEIN #GoogleIO https://t.co/6SHPmvj6qZ",azambaba99,5,4
2023-05-11 18:55:44+00:00,1656734853403148289,"Palestine is in my blood🇵🇸🇵🇸🇵🇰🇵🇰
#Pakistan #Palestine #GazaUnderAttack https://t.co/xFT96MZUjr",imudasirnadeem,0,0
2023-05-11 18:54:30+00:00,1656734542328102965,"The first anniversary for Israeli forces killing Shireen Abu Aqlah 
Read for more
#Act4palestine
#Palestine
#Freepalestine https://t.co/McF4lxBDJN",DeanTho59556730,0,0
2023-05-11 18:53:57+00:00,1656734405128249344,"The first anniversary for Israeli forces killing Shireen Abu Aqlah 
Read for more
#Act4palestine
#Palestine
#Freepalestine https://t.co/OoqHcSryUb",AlexandraG64679,0,0
2023-05-11 18:53:43+00:00,1656734344646361095,"BREAKING | The moment Israeli warplane bombed and destroyed a Palestinian home in central #Gaza Strip this evening.

#GazaUnderAttack #Palestine https://t.co/EN68APMwwJ",GutsyVoice,1,0
2023-05-11 18:53:21+00:00,1656734256130035714,"IDF announcement regarding the targeting of Tarek Az Aldin, who directed Islamic Jihad operations in Judea and Samaria from Gaza: 
#Israel #Palestine #IsraelUnderFire #Gaza https://t.co/ro2CV5DnWB",I_am_the_Story,2,1
2023-05-11 18:51:27+00:00,1656733777438326789,"IDF announcement regarding the targeting of Jahed Ahnam, Secretary of the Islamic Jihad Military 

#Israel #Palestine #IsraelUnderFire #Gaza https://t.co/fOTELg4qlz",I_am_the_Story,1,1
2023-05-11 18:49:57+00:00,1656733397472116736,"IDF strike on the senior Islamic Jihad terrorist and Secretary of the Islamic Jihad Military Council, Jahed Ahnam.
#Israel #Palestine #IsraelUnderFire #Gaza https://t.co/obkGmC4GTW",I_am_the_Story,4,1
2023-05-11 18:49:43+00:00,1656733340941299712,"Palestine is in my blood🇵🇸🇵🇸🇵🇰🇵🇰
#Pakistan #Palestine #GazaUnderAttack https://t.co/1HmAwO7LM8",imudasirnadeem,2,0
2023-05-11 18:48:36+00:00,1656733056818970624,".@MedicalAidPal doing incredible work in Palestine 

Please support their work here: https://t.co/7pPcuFkDs9

#Palestine #Gaza_under_attack #Gaza #Palestinians #HumanRights #medicalaid #humanitarian #donate #fundraising",painphysio,0,2
2023-05-11 18:48:00+00:00,1656732907875217408,"Rocket sirens sound in southern and central Israel

#Israel #Gaza #IDF @IDF #Hamas #Hezbollah #MiddleEast #Palestine #WestBank #Terrorism #Jihad #فلسطين #بالقدس #السلطة

See more: https://t.co/5GmzgITSY4 https://t.co/ODUfiBrLee",AgenciaAJN,11,3
2023-05-11 18:46:56+00:00,1656732639577899014,"Why does Palestine never trend when it's been attacked, missiles, children dying #palestine #freepalestine #Elon_Musk #AndrewTate",IGuess66683097,0,0
2023-05-11 18:45:55+00:00,1656732384182534174,Need Peace #Palestine #Israel,AnneLaureBEAUD2,0,0
2023-05-11 18:45:35+00:00,1656732299646455808,How Israel Terrorizes Gaza’s Population and Sanitizes the Headlines https://t.co/d1G4QjmSob #RichardMedhurst #palestine #gaza via @richimedhurst,futuredude,2,1
2023-05-11 18:44:34+00:00,1656732042258939905,"Khalil Bahitini is 4th Islamic Jihad commander taken out by the IDF.

#Israel #Palestine #IsraelUnderFire #Gaza https://t.co/im9hW6QEjs",I_am_the_Story,2,1
2023-05-11 18:38:55+00:00,1656730621958320129,"It looks like this with the water pipe. 
What does it look like with Iranian missiles😂😏
 #Palestine https://t.co/kWXpMCvXsx",AliYar44342184,1,0
2023-05-11 18:37:47+00:00,1656730337110523913,"A year ago today, American-Palestinian journalist Shireen Abu Akleh, was shot dead in Jenin refugee camp by Israeli troops.

How have the British Media responded to threats to journalists in Israel and Palestine? Watch: https://t.co/nOXAHJHICq
#ShireenAbuAkleh #palestine #israel https://t.co/ANjTWoajfa",BalfourProject,3,2
2023-05-11 18:37:21+00:00,1656730227073236993,"Operation #SheildandArrow

IDF Aircraft Strike on the Commanding Officer of the Islamic Jihad terror organization’s Northern Gaza Division, Khalil Bahitini.
#Israel #Palestine #IsraelUnderFire #Gaza https://t.co/PVp5cNnsXt",I_am_the_Story,8,1
2023-05-11 18:35:56+00:00,1656729872184627200,"The first anniversary for Israeli forces killing Shireen Abu Aqlah 
Read for more
#Act4palestine
#Palestine
#Freepalestine https://t.co/7EIX69aTGs",zynn9657,0,0
2023-05-11 18:35:54+00:00,1656729861702942749,"@wallacemick #Israël is a Colonial #Apartheid regime founded on the dispossession &amp; systemic oppression of the people of #Palestine, funded &amp; shielded from accountability by the US.

It’s an organised crime against humanity.

And the @UN is a balancing act that allows this crime to continue.",jamesinparis,6,1
2023-05-11 18:35:48+00:00,1656729835845087232,"""Red Rain"" falling down on the soil of my little sisters and brothers (Youth) of #Gaza and the #WestBank on the indigenous lands of #Palestine. My prayers for all your safety and love and respect from our Native Tribes in the #USA to you your #Tribes. https://t.co/cggp8AVTbP",Princessluna11,0,0
2023-05-11 18:34:29+00:00,1656729504189145088,"Hey you defenders of press freedom, when are you going to address this ongoing criminal outrage? @POTUS  @VP  @SecBlinken @PressSec @PowerUSAID 

#Israel #Palestine #USPolitics #uspoli #pressfreedom",SidShniad,0,0
2023-05-11 18:33:35+00:00,1656729277700747265,I stand with #Palestine https://t.co/4voBW8h30F,harmeetsbrar,0,0
2023-05-11 18:33:34+00:00,1656729273653231616,"@UNHumanRights #Israël is a Colonial #Apartheid regime founded on the dispossession &amp; systemic oppression of the people of #Palestine, funded &amp; shielded from accountability by the US

These are facts
It’s an organised crime against humanity

The @UN is a balancing act that allows it to continue",jamesinparis,2,0
2023-05-11 18:33:26+00:00,1656729243173126154,"#Palestinian Islamic Jihad commander Ahmed Abu Daqqa was killed in an #Israeli strike on a house in #BaniSuheila, #Gaza. #PIJ #Palestine #Israel https://t.co/Yp4NHnfH8x",Super_Said,1,0
2023-05-11 18:33:26+00:00,1656729241373769750,"#BreakingNews
#Palestine: Video shows Palestinian rockets being launched by the #Palestinian_resistance into ' #Israel' as a direct response to the ongoing brutal #Israeli_aggression targeting civilians in the besieged #Gaza_Strip, a few minutes ago. https://t.co/iPAEegdg4b",StevenSahiouni,0,0
2023-05-11 18:31:37+00:00,1656728785264181257,"May 11th: World Keffiyeh Day
May 11th 2022: One year since Shireen Abu Akleh was murdered by the IDF 

Over 3000 years of history continues to be erased in the worlds worst human rights violation as children and futures continue to be bombed. #Palestine #NeverForget https://t.co/Sws4CSjEuS",Tazeen_11,8,1
2023-05-11 18:31:13+00:00,1656728683778850820,"#BreakingNews
#Palestine: Video shows Palestinian rockets being launched by the #Palestinian_resistance into ' #Israel' as a direct response to the ongoing brutal #Israeli_aggression targeting civilians in the besieged #Gaza_Strip, a few minutes ago. https://t.co/RFhsScVTmk",news_mideast,0,0
2023-05-11 18:29:51+00:00,1656728339066007552,"What's new in #Palestine?

12 MAY 2021

#IsraeliRegime

#RussiaUkraineWar #UkraineRussiaWar #Ukraine #Russia #NATO #EuropeanUnion #USA #UK #EuropeanWar2023 #NuclearWar #WW3",StupidSingapore,1,0
2023-05-11 18:29:16+00:00,1656728194597412864,"Daily routine of @OIC_OCI :
wake up &gt; condemne #Israel &gt; sleep
#PalestineUnderAttack 
#Palestine",llelo05220488,0,0
